timestamp (s) \{PC Timestamp\},lat (deg),lon (deg),heading (rad),calculated speed (km/h),year - gps,day of year - gps,time of day in ms - gps UTC, gps valid, heading valid
1786563582.3298712, 42.58400016666667, -83.67839716666667, 0.0, 0.026, 2026, 224, 70782200.0, True, False
1786563582.5300024, 42.58400016666667, -83.67839716666667, 0.0, 0.03, 2026, 224, 70782400.0, True, False
1786563582.732697, 42.58400016666667, -83.67839716666667, 0.0, 0.025, 2026, 224, 70782600.0, True, False
1786563582.9293737, 42.58400016666667, -83.67839716666667, 0.0, 0.01, 2026, 224, 70782800.0, True, False
1786563583.1299348, 42.58400016666667, -83.67839716666667, 0.0, 0.004, 2026, 224, 70783000.0, True, False
1786563583.3321822, 42.58400016666667, -83.67839716666667, 0.0, 0.012, 2026, 224, 70783200.0, True, False
1786563583.5297928, 42.58400016666667, -83.67839716666667, 0.0, 0.026, 2026, 224, 70783400.0, True, False
1786563583.7308586, 42.58400016666667, -83.67839716666667, 0.0, 0.017, 2026, 224, 70783600.0, True, False
1786563583.9326973, 42.58400016666667, -83.67839716666667, 0.0, 0.014, 2026, 224, 70783800.0, True, False
1786563584.147984, 42.584000333333336, -83.67839716666667, 0.0, 0.012, 2026, 224, 70784000.0, True, False
1786563584.3303642, 42.58400016666667, -83.67839716666667, 0.0, 0.02, 2026, 224, 70784200.0, True, False
1786563584.5298767, 42.584000333333336, -83.67839716666667, 0.0, 0.019, 2026, 224, 70784400.0, True, False
1786563584.7305138, 42.584000333333336, -83.67839716666667, 0.0, 0.014, 2026, 224, 70784600.0, True, False
1786563584.9242039, 42.584000333333336, -83.67839716666667, 0.0, 0.02, 2026, 224, 70784800.0, True, False
1786563585.1420927, 42.584000333333336, -83.67839716666667, 0.0, 0.025, 2026, 224, 70785000.0, True, False
1786563585.3297472, 42.584000333333336, -83.67839716666667, 0.0, 0.013, 2026, 224, 70785200.0, True, False
1786563585.5311263, 42.584000333333336, -83.67839716666667, 0.0, 0.025, 2026, 224, 70785400.0, True, False
1786563585.7301073, 42.584000333333336, -83.67839716666667, 0.0, 0.028, 2026, 224, 70785600.0, True, False
1786563585.929163, 42.584000333333336, -83.67839716666667, 0.0, 0.002, 2026, 224, 70785800.0, True, False
1786563586.1407294, 42.584000333333336, -83.67839716666667, 0.0, 0.019, 2026, 224, 70786000.0, True, False
1786563586.3309026, 42.5840005, -83.67839716666667, 0.0, 0.011, 2026, 224, 70786200.0, True, False
1786563586.5291657, 42.5840005, -83.67839716666667, 0.0, 0.011, 2026, 224, 70786400.0, True, False
1786563586.726773, 42.5840005, -83.67839716666667, 0.0, 0.019, 2026, 224, 70786600.0, True, False
1786563586.9329047, 42.5840005, -83.67839716666667, 0.0, 0.006, 2026, 224, 70786800.0, True, False
1786563587.1449504, 42.5840005, -83.67839716666667, 0.0, 0.016, 2026, 224, 70787000.0, True, False
1786563587.329182, 42.5840005, -83.67839716666667, 0.0, 0.015, 2026, 224, 70787200.0, True, False
1786563587.5262034, 42.5840005, -83.67839716666667, 0.0, 0.021, 2026, 224, 70787400.0, True, False
1786563587.7325273, 42.58400066666667, -83.67839716666667, 0.0, 0.002, 2026, 224, 70787600.0, True, False
1786563587.9297693, 42.58400066666667, -83.67839716666667, 0.0, 0.017, 2026, 224, 70787800.0, True, False
1786563588.143498, 42.58400066666667, -83.67839716666667, 0.0, 0.012, 2026, 224, 70788000.0, True, False
1786563588.3282452, 42.58400066666667, -83.67839716666667, 0.0, 0.009, 2026, 224, 70788200.0, True, False
1786563588.5296755, 42.58400066666667, -83.67839716666667, 0.0, 0.01, 2026, 224, 70788400.0, True, False
1786563588.7319922, 42.58400066666667, -83.67839716666667, 0.0, 0.011, 2026, 224, 70788600.0, True, False
1786563588.929944, 42.58400066666667, -83.67839716666667, 0.0, 0.007, 2026, 224, 70788800.0, True, False
1786563589.1413734, 42.58400066666667, -83.67839716666667, 0.0, 0.016, 2026, 224, 70789000.0, True, False
1786563589.3250732, 42.58400066666667, -83.67839716666667, 0.0, 0.014, 2026, 224, 70789200.0, True, False
1786563589.5369556, 42.584000833333334, -83.67839716666667, 0.0, 0.026, 2026, 224, 70789400.0, True, False
1786563589.7393582, 42.584000833333334, -83.67839716666667, 0.0, 0.003, 2026, 224, 70789600.0, True, False
1786563589.931515, 42.584000833333334, -83.67839716666667, 0.0, 0.005, 2026, 224, 70789800.0, True, False
1786563590.1479259, 42.584000833333334, -83.67839716666667, 0.0, 0.018, 2026, 224, 70790000.0, True, False
1786563590.3300643, 42.584000833333334, -83.67839716666667, 0.0, 0.017, 2026, 224, 70790200.0, True, False
1786563590.5303173, 42.584000833333334, -83.67839716666667, 0.0, 0.011, 2026, 224, 70790400.0, True, False
1786563590.7300875, 42.584000833333334, -83.67839716666667, 0.0, 0.009, 2026, 224, 70790600.0, True, False
1786563590.9298465, 42.584000833333334, -83.67839716666667, 0.0, 0.027, 2026, 224, 70790800.0, True, False
1786563591.1312675, 42.584001, -83.67839716666667, 0.0, 0.013, 2026, 224, 70791000.0, True, False
1786563591.3291805, 42.584001, -83.67839716666667, 0.0, 0.005, 2026, 224, 70791200.0, True, False
1786563591.5294895, 42.584001, -83.67839716666667, 0.0, 0.021, 2026, 224, 70791400.0, True, False
1786563591.7333007, 42.584001, -83.67839716666667, 0.0, 0.024, 2026, 224, 70791600.0, True, False
1786563591.9345615, 42.584001, -83.67839716666667, 0.0, 0.035, 2026, 224, 70791800.0, True, False
1786563592.1591544, 42.584001, -83.678397, 0.0, 0.036, 2026, 224, 70792000.0, True, False
1786563592.3394248, 42.584001, -83.678397, 0.0, 0.026, 2026, 224, 70792200.0, True, False
1786563592.5369823, 42.584001, -83.678397, 0.0, 0.004, 2026, 224, 70792400.0, True, False
1786563592.7403796, 42.584001, -83.678397, 0.0, 0.007, 2026, 224, 70792600.0, True, False
1786563592.9323099, 42.584001, -83.678397, 0.0, 0.005, 2026, 224, 70792800.0, True, False
1786563593.1555967, 42.584001, -83.678397, 0.0, 0.005, 2026, 224, 70793000.0, True, False
1786563593.3301954, 42.584001, -83.678397, 0.0, 0.012, 2026, 224, 70793200.0, True, False
1786563593.5301971, 42.584001, -83.678397, 0.0, 0.005, 2026, 224, 70793400.0, True, False
1786563593.72996, 42.584001, -83.678397, 0.0, 0.011, 2026, 224, 70793600.0, True, False
1786563593.9307187, 42.584001, -83.678397, 0.0, 0.012, 2026, 224, 70793800.0, True, False
1786563594.14688, 42.584001, -83.678397, 0.0, 0.004, 2026, 224, 70794000.0, True, False
1786563594.3290312, 42.584001, -83.678397, 0.0, 0.028, 2026, 224, 70794200.0, True, False
1786563594.5317893, 42.584001, -83.678397, 0.0, 0.023, 2026, 224, 70794400.0, True, False
1786563594.7270963, 42.584001, -83.678397, 0.0, 0.007, 2026, 224, 70794600.0, True, False
1786563594.9328222, 42.584001, -83.678397, 0.0, 0.013, 2026, 224, 70794800.0, True, False
1786563595.1420522, 42.584001, -83.678397, 0.0, 0.018, 2026, 224, 70795000.0, True, False
1786563595.3401825, 42.584001, -83.678397, 0.0, 0.016, 2026, 224, 70795200.0, True, False
1786563595.5331383, 42.584001, -83.678397, 0.0, 0.015, 2026, 224, 70795400.0, True, False
1786563595.7389686, 42.584001, -83.678397, 0.0, 0.008, 2026, 224, 70795600.0, True, False
1786563595.9366558, 42.584001, -83.678397, 0.0, 0.022, 2026, 224, 70795800.0, True, False
1786563596.1466641, 42.584001, -83.678397, 0.0, 0.006, 2026, 224, 70796000.0, True, False
1786563596.3298318, 42.584001, -83.678397, 0.0, 0.022, 2026, 224, 70796200.0, True, False
1786563596.5275006, 42.584001, -83.678397, 0.0, 0.042, 2026, 224, 70796400.0, True, False
1786563596.7298744, 42.584001, -83.678397, 0.0, 0.019, 2026, 224, 70796600.0, True, False
1786563596.930485, 42.584001, -83.678397, 0.0, 0.007, 2026, 224, 70796800.0, True, False
1786563597.1417084, 42.584001, -83.678397, 0.0, 0.023, 2026, 224, 70797000.0, True, False
1786563597.325422, 42.584001, -83.678397, 0.0, 0.009, 2026, 224, 70797200.0, True, False
1786563597.5283017, 42.584001, -83.678397, 0.0, 0.012, 2026, 224, 70797400.0, True, False
1786563597.7312646, 42.584001, -83.678397, 0.0, 0.022, 2026, 224, 70797600.0, True, False
1786563597.9293857, 42.58400116666667, -83.678397, 0.0, 0.038, 2026, 224, 70797800.0, True, False
1786563598.1399715, 42.58400116666667, -83.678397, 0.0, 0.008, 2026, 224, 70798000.0, True, False
1786563598.333668, 42.58400116666667, -83.678397, 0.0, 0.019, 2026, 224, 70798200.0, True, False
1786563598.5297132, 42.58400116666667, -83.678397, 0.0, 0.006, 2026, 224, 70798400.0, True, False
1786563598.7318027, 42.58400116666667, -83.678397, 0.0, 0.017, 2026, 224, 70798600.0, True, False
1786563598.9302166, 42.58400116666667, -83.678397, 0.0, 0.012, 2026, 224, 70798800.0, True, False
1786563599.133382, 42.58400116666667, -83.678397, 0.0, 0.037, 2026, 224, 70799000.0, True, False
1786563599.3297715, 42.58400116666667, -83.678397, 0.0, 0.014, 2026, 224, 70799200.0, True, False
1786563599.5321152, 42.58400133333333, -83.678397, 0.0, 0.027, 2026, 224, 70799400.0, True, False
1786563599.7301006, 42.58400133333333, -83.678397, 0.0, 0.03, 2026, 224, 70799600.0, True, False
1786563599.9298654, 42.58400133333333, -83.678397, 0.0, 0.023, 2026, 224, 70799800.0, True, False
1786563600.1452563, 42.58400133333333, -83.678397, 0.0, 0.018, 2026, 224, 70800000.0, True, False
1786563600.3286548, 42.58400133333333, -83.67839683333334, 0.0, 0.018, 2026, 224, 70800200.0, True, False
1786563600.5293014, 42.58400133333333, -83.678397, 0.0, 0.009, 2026, 224, 70800400.0, True, False
1786563600.7313292, 42.5840015, -83.678397, 0.0, 0.037, 2026, 224, 70800600.0, True, False
1786563600.9212165, 42.5840015, -83.67839683333334, 0.0, 0.012, 2026, 224, 70800800.0, True, False
1786563601.1387384, 42.5840015, -83.678397, 0.0, 0.01, 2026, 224, 70801000.0, True, False
1786563601.3305037, 42.5840015, -83.67839683333334, 0.0, 0.029, 2026, 224, 70801200.0, True, False
1786563601.5297105, 42.5840015, -83.67839683333334, 0.0, 0.012, 2026, 224, 70801400.0, True, False
1786563601.7311208, 42.5840015, -83.67839683333334, 0.0, 0.018, 2026, 224, 70801600.0, True, False
1786563601.9297113, 42.584001666666666, -83.678397, 0.0, 0.049, 2026, 224, 70801800.0, True, False
1786563602.1496797, 42.584001666666666, -83.678397, 0.0, 0.007, 2026, 224, 70802000.0, True, False
1786563602.3317835, 42.584001666666666, -83.678397, 0.0, 0.016, 2026, 224, 70802200.0, True, False
1786563602.5304828, 42.584001666666666, -83.67839683333334, 0.0, 0.003, 2026, 224, 70802400.0, True, False
1786563602.7277052, 42.584001666666666, -83.67839683333334, 0.0, 0.006, 2026, 224, 70802600.0, True, False
1786563602.9302716, 42.584001666666666, -83.67839683333334, 0.0, 0.012, 2026, 224, 70802800.0, True, False
1786563603.1406877, 42.584001666666666, -83.678397, 0.0, 0.014, 2026, 224, 70803000.0, True, False
1786563603.3302677, 42.584001666666666, -83.67839683333334, 0.0, 0.009, 2026, 224, 70803200.0, True, False
1786563603.5308104, 42.584001666666666, -83.678397, 0.0, 0.035, 2026, 224, 70803400.0, True, False
1786563603.7313979, 42.584001666666666, -83.67839683333334, 0.0, 0.013, 2026, 224, 70803600.0, True, False
1786563603.930218, 42.584001666666666, -83.67839683333334, 0.0, 0.022, 2026, 224, 70803800.0, True, False
1786563604.1398618, 42.584001666666666, -83.67839683333334, 0.0, 0.002, 2026, 224, 70804000.0, True, False
1786563604.3303134, 42.58400183333333, -83.67839683333334, 0.0, 0.007, 2026, 224, 70804200.0, True, False
1786563604.525735, 42.58400183333333, -83.67839683333334, 0.0, 0.016, 2026, 224, 70804400.0, True, False
1786563604.7347, 42.58400183333333, -83.67839683333334, 0.0, 0.022, 2026, 224, 70804600.0, True, False
1786563604.940529, 42.58400183333333, -83.67839683333334, 0.0, 0.017, 2026, 224, 70804800.0, True, False
1786563605.157336, 42.58400183333333, -83.67839683333334, 0.0, 0.012, 2026, 224, 70805000.0, True, False
1786563605.3327115, 42.58400183333333, -83.67839683333334, 0.0, 0.035, 2026, 224, 70805200.0, True, False
1786563605.5304492, 42.58400183333333, -83.67839683333334, 0.0, 0.005, 2026, 224, 70805400.0, True, False
1786563605.730924, 42.58400183333333, -83.67839683333334, 0.0, 0.005, 2026, 224, 70805600.0, True, False
1786563605.9296849, 42.58400183333333, -83.67839683333334, 0.0, 0.019, 2026, 224, 70805800.0, True, False
1786563606.1455724, 42.58400183333333, -83.67839683333334, 0.0, 0.014, 2026, 224, 70806000.0, True, False
1786563606.32789, 42.58400183333333, -83.67839683333334, 0.0, 0.029, 2026, 224, 70806200.0, True, False
1786563606.529744, 42.58400183333333, -83.67839683333334, 0.0, 0.004, 2026, 224, 70806400.0, True, False
1786563606.7320814, 42.58400183333333, -83.67839683333334, 0.0, 0.012, 2026, 224, 70806600.0, True, False
1786563606.9288592, 42.58400183333333, -83.67839683333334, 0.0, 0.01, 2026, 224, 70806800.0, True, False
1786563607.1319225, 42.58400183333333, -83.67839683333334, 0.0, 0.024, 2026, 224, 70807000.0, True, False
1786563607.3319848, 42.58400183333333, -83.67839683333334, 0.0, 0.02, 2026, 224, 70807200.0, True, False
1786563607.5330837, 42.58400183333333, -83.67839683333334, 0.0, 0.027, 2026, 224, 70807400.0, True, False
1786563607.7397597, 42.58400183333333, -83.67839683333334, 0.0, 0.005, 2026, 224, 70807600.0, True, False
1786563607.9385903, 42.58400183333333, -83.67839683333334, 0.0, 0.025, 2026, 224, 70807800.0, True, False
1786563608.1588304, 42.58400183333333, -83.67839683333334, 0.0, 0.023, 2026, 224, 70808000.0, True, False
1786563608.338168, 42.58400183333333, -83.67839683333334, 0.0, 0.02, 2026, 224, 70808200.0, True, False
1786563608.5342162, 42.58400183333333, -83.67839683333334, 0.0, 0.005, 2026, 224, 70808400.0, True, False
1786563608.7380419, 42.58400183333333, -83.67839683333334, 0.0, 0.003, 2026, 224, 70808600.0, True, False
1786563608.9306185, 42.58400183333333, -83.67839683333334, 0.0, 0.019, 2026, 224, 70808800.0, True, False
1786563609.1515896, 42.58400183333333, -83.67839683333334, 0.0, 0.02, 2026, 224, 70809000.0, True, False
1786563609.3380277, 42.58400183333333, -83.67839683333334, 0.0, 0.003, 2026, 224, 70809200.0, True, False
1786563609.5364065, 42.58400183333333, -83.67839683333334, 0.0, 0.008, 2026, 224, 70809400.0, True, False
1786563609.73994, 42.58400183333333, -83.67839683333334, 0.0, 0.006, 2026, 224, 70809600.0, True, False
1786563609.9375358, 42.58400183333333, -83.67839683333334, 0.0, 0.011, 2026, 224, 70809800.0, True, False
1786563610.1547718, 42.58400183333333, -83.67839683333334, 0.0, 0.007, 2026, 224, 70810000.0, True, False
1786563610.330614, 42.58400183333333, -83.67839683333334, 0.0, 0.026, 2026, 224, 70810200.0, True, False
1786563610.5359654, 42.58400183333333, -83.67839683333334, 0.0, 0.013, 2026, 224, 70810400.0, True, False
1786563610.730972, 42.58400183333333, -83.67839683333334, 0.0, 0.006, 2026, 224, 70810600.0, True, False
1786563610.9379323, 42.58400183333333, -83.67839683333334, 0.0, 0.023, 2026, 224, 70810800.0, True, False
1786563611.1457767, 42.584002, -83.67839683333334, 0.0, 0.032, 2026, 224, 70811000.0, True, False
1786563611.329403, 42.584002, -83.67839683333334, 0.0, 0.006, 2026, 224, 70811200.0, True, False
1786563611.5314567, 42.584002, -83.67839683333334, 0.0, 0.018, 2026, 224, 70811400.0, True, False
1786563611.7300773, 42.584002, -83.67839683333334, 0.0, 0.006, 2026, 224, 70811600.0, True, False
1786563611.9301062, 42.584002, -83.67839683333334, 0.0, 0.033, 2026, 224, 70811800.0, True, False
1786563612.1520607, 42.584002, -83.67839683333334, 0.0, 0.005, 2026, 224, 70812000.0, True, False
1786563612.3288624, 42.584002, -83.67839683333334, 0.0, 0.019, 2026, 224, 70812200.0, True, False
1786563612.525866, 42.584002, -83.67839683333334, 0.0, 0.012, 2026, 224, 70812400.0, True, False
1786563612.7345648, 42.584002, -83.67839683333334, 0.0, 0.021, 2026, 224, 70812600.0, True, False
1786563612.930603, 42.584002, -83.67839683333334, 0.0, 0.006, 2026, 224, 70812800.0, True, False
1786563613.139281, 42.584002166666664, -83.67839683333334, 0.0, 0.022, 2026, 224, 70813000.0, True, False
1786563613.3279166, 42.584002166666664, -83.67839683333334, 0.0, 0.01, 2026, 224, 70813200.0, True, False
1786563613.5291374, 42.584002166666664, -83.67839683333334, 0.0, 0.022, 2026, 224, 70813400.0, True, False
1786563613.7306433, 42.584002166666664, -83.67839683333334, 0.0, 0.008, 2026, 224, 70813600.0, True, False
1786563613.93114, 42.584002166666664, -83.67839683333334, 0.0, 0.014, 2026, 224, 70813800.0, True, False
1786563614.1510928, 42.584002166666664, -83.67839683333334, 0.0, 0.026, 2026, 224, 70814000.0, True, False
1786563614.3280253, 42.584002166666664, -83.67839683333334, 0.0, 0.009, 2026, 224, 70814200.0, True, False
1786563614.5304687, 42.584002166666664, -83.67839683333334, 0.0, 0.005, 2026, 224, 70814400.0, True, False
1786563614.7330549, 42.584002166666664, -83.67839683333334, 0.0, 0.022, 2026, 224, 70814600.0, True, False
1786563614.9298306, 42.584002166666664, -83.67839683333334, 0.0, 0.012, 2026, 224, 70814800.0, True, False
1786563615.134205, 42.58400233333333, -83.67839683333334, 0.0, 0.012, 2026, 224, 70815000.0, True, False
1786563615.3303583, 42.58400233333333, -83.67839683333334, 0.0, 0.01, 2026, 224, 70815200.0, True, False
1786563615.5335732, 42.58400233333333, -83.67839683333334, 0.0, 0.008, 2026, 224, 70815400.0, True, False
1786563615.732253, 42.58400233333333, -83.67839683333334, 0.0, 0.008, 2026, 224, 70815600.0, True, False
1786563615.9289246, 42.58400233333333, -83.67839683333334, 0.0, 0.019, 2026, 224, 70815800.0, True, False
1786563616.1407824, 42.58400233333333, -83.67839683333334, 0.0, 0.02, 2026, 224, 70816000.0, True, False
1786563616.3308969, 42.58400233333333, -83.67839683333334, 0.0, 0.007, 2026, 224, 70816200.0, True, False
1786563616.5292068, 42.584002166666664, -83.67839683333334, 0.0, 0.004, 2026, 224, 70816400.0, True, False
1786563616.730807, 42.584002166666664, -83.67839683333334, 0.0, 0.023, 2026, 224, 70816600.0, True, False
1786563616.924308, 42.584002166666664, -83.67839683333334, 0.0, 0.01, 2026, 224, 70816800.0, True, False
1786563617.1466174, 42.584002166666664, -83.67839683333334, 0.0, 0.007, 2026, 224, 70817000.0, True, False
1786563617.3307474, 42.584002166666664, -83.67839683333334, 0.0, 0.004, 2026, 224, 70817200.0, True, False
1786563617.5321565, 42.584002166666664, -83.67839666666667, 0.0, 0.011, 2026, 224, 70817400.0, True, False
1786563617.7312548, 42.584002166666664, -83.67839683333334, 0.0, 0.035, 2026, 224, 70817600.0, True, False
1786563617.9301226, 42.584002166666664, -83.67839683333334, 0.0, 0.003, 2026, 224, 70817800.0, True, False
1786563618.1473124, 42.584002166666664, -83.67839683333334, 0.0, 0.011, 2026, 224, 70818000.0, True, False
1786563618.3301666, 42.584002166666664, -83.67839683333334, 0.0, 0.015, 2026, 224, 70818200.0, True, False
1786563618.5299766, 42.584002166666664, -83.67839666666667, 0.0, 0.021, 2026, 224, 70818400.0, True, False
1786563618.7243092, 42.584002166666664, -83.67839666666667, 0.0, 0.015, 2026, 224, 70818600.0, True, False
1786563618.9305115, 42.584002166666664, -83.67839666666667, 0.0, 0.013, 2026, 224, 70818800.0, True, False
1786563619.140393, 42.584002166666664, -83.67839666666667, 0.0, 0.032, 2026, 224, 70819000.0, True, False
1786563619.331344, 42.584002166666664, -83.67839666666667, 0.0, 0.032, 2026, 224, 70819200.0, True, False
1786563619.5303721, 42.584002166666664, -83.67839666666667, 0.0, 0.029, 2026, 224, 70819400.0, True, False
1786563619.7310517, 42.584002166666664, -83.67839666666667, 0.0, 0.018, 2026, 224, 70819600.0, True, False
1786563619.9399514, 42.584002166666664, -83.67839666666667, 0.0, 0.023, 2026, 224, 70819800.0, True, False
1786563620.156777, 42.584002166666664, -83.67839666666667, 0.0, 0.008, 2026, 224, 70820000.0, True, False
1786563620.3303187, 42.584002166666664, -83.67839666666667, 0.0, 0.019, 2026, 224, 70820200.0, True, False
1786563620.5263808, 42.584002166666664, -83.67839666666667, 0.0, 0.02, 2026, 224, 70820400.0, True, False
1786563620.7313526, 42.584002166666664, -83.67839666666667, 0.0, 0.036, 2026, 224, 70820600.0, True, False
1786563620.93117, 42.584002166666664, -83.67839666666667, 0.0, 0.012, 2026, 224, 70820800.0, True, False
1786563621.1443725, 42.584002166666664, -83.67839666666667, 0.0, 0.007, 2026, 224, 70821000.0, True, False
1786563621.3293667, 42.584002166666664, -83.67839666666667, 0.0, 0.019, 2026, 224, 70821200.0, True, False
1786563621.53035, 42.584002, -83.67839683333334, 0.0, 0.023, 2026, 224, 70821400.0, True, False
1786563621.7344372, 42.584002, -83.67839683333334, 0.0, 0.014, 2026, 224, 70821600.0, True, False
1786563621.9302979, 42.584002, -83.67839683333334, 0.0, 0.014, 2026, 224, 70821800.0, True, False
1786563622.146315, 42.584002, -83.67839683333334, 0.0, 0.011, 2026, 224, 70822000.0, True, False
1786563622.3360412, 42.584002, -83.67839683333334, 0.0, 0.032, 2026, 224, 70822200.0, True, False
1786563622.538028, 42.584002, -83.67839683333334, 0.0, 0.017, 2026, 224, 70822400.0, True, False
1786563622.7384956, 42.584002, -83.678397, 0.0, 0.011, 2026, 224, 70822600.0, True, False
1786563622.9402566, 42.584002, -83.678397, 0.0, 0.001, 2026, 224, 70822800.0, True, False
1786563623.149283, 42.584002, -83.678397, 0.0, 0.016, 2026, 224, 70823000.0, True, False
1786563623.3404675, 42.584002, -83.678397, 0.0, 0.013, 2026, 224, 70823200.0, True, False
1786563623.541112, 42.584002, -83.678397, 0.0, 0.012, 2026, 224, 70823400.0, True, False
1786563623.740114, 42.584002, -83.678397, 0.0, 0.016, 2026, 224, 70823600.0, True, False
1786563623.9390397, 42.58400183333333, -83.678397, 0.0, 0.012, 2026, 224, 70823800.0, True, False
1786563624.1555822, 42.58400183333333, -83.678397, 0.0, 0.026, 2026, 224, 70824000.0, True, False
1786563624.3311138, 42.58400183333333, -83.67839716666667, 0.0, 0.022, 2026, 224, 70824200.0, True, False
1786563624.5318904, 42.58400183333333, -83.67839716666667, 0.0, 0.011, 2026, 224, 70824400.0, True, False
1786563624.7326775, 42.58400183333333, -83.67839716666667, 0.0, 0.011, 2026, 224, 70824600.0, True, False
1786563624.925916, 42.58400183333333, -83.67839716666667, 0.0, 0.01, 2026, 224, 70824800.0, True, False
1786563625.142566, 42.58400183333333, -83.67839716666667, 0.0, 0.022, 2026, 224, 70825000.0, True, False
1786563625.3321297, 42.58400183333333, -83.67839716666667, 0.0, 0.025, 2026, 224, 70825200.0, True, False
1786563625.5306704, 42.58400183333333, -83.67839716666667, 0.0, 0.018, 2026, 224, 70825400.0, True, False
1786563625.7311938, 42.584001666666666, -83.67839716666667, 0.0, 0.014, 2026, 224, 70825600.0, True, False
1786563625.9330332, 42.584001666666666, -83.67839716666667, 0.0, 0.007, 2026, 224, 70825800.0, True, False
1786563626.1485763, 42.584001666666666, -83.67839733333334, 0.0, 0.021, 2026, 224, 70826000.0, True, False
1786563626.331077, 42.584001666666666, -83.67839733333334, 0.0, 0.029, 2026, 224, 70826200.0, True, False
1786563626.5309, 42.584001666666666, -83.67839733333334, 0.0, 0.022, 2026, 224, 70826400.0, True, False
1786563626.723666, 42.584001666666666, -83.67839733333334, 0.0, 0.019, 2026, 224, 70826600.0, True, False
1786563626.9306455, 42.584001666666666, -83.67839733333334, 0.0, 0.008, 2026, 224, 70826800.0, True, False
1786563627.1436548, 42.584001666666666, -83.67839733333334, 0.0, 0.009, 2026, 224, 70827000.0, True, False
1786563627.3322513, 42.584001666666666, -83.67839733333334, 0.0, 0.029, 2026, 224, 70827200.0, True, False
1786563627.529747, 42.5840015, -83.67839733333334, 0.0, 0.038, 2026, 224, 70827400.0, True, False
1786563627.7325375, 42.5840015, -83.6783975, 0.0, 0.011, 2026, 224, 70827600.0, True, False
1786563627.9296312, 42.5840015, -83.6783975, 0.0, 0.021, 2026, 224, 70827800.0, True, False
1786563628.1423583, 42.5840015, -83.6783975, 0.0, 0.01, 2026, 224, 70828000.0, True, False
1786563628.331653, 42.5840015, -83.6783975, 0.0, 0.031, 2026, 224, 70828200.0, True, False
1786563628.5240026, 42.58400133333333, -83.6783975, 0.0, 0.005, 2026, 224, 70828400.0, True, False
1786563628.7337344, 42.58400133333333, -83.6783975, 0.0, 0.028, 2026, 224, 70828600.0, True, False
1786563628.9316103, 42.58400133333333, -83.6783975, 0.0, 0.018, 2026, 224, 70828800.0, True, False
1786563629.146994, 42.58400133333333, -83.67839766666667, 0.0, 0.004, 2026, 224, 70829000.0, True, False
1786563629.3327286, 42.58400133333333, -83.67839766666667, 0.0, 0.019, 2026, 224, 70829200.0, True, False
1786563629.5315251, 42.58400133333333, -83.67839766666667, 0.0, 0.014, 2026, 224, 70829400.0, True, False
1786563629.734202, 42.58400133333333, -83.67839766666667, 0.0, 0.018, 2026, 224, 70829600.0, True, False
1786563629.9311676, 42.58400116666667, -83.67839766666667, 0.0, 0.019, 2026, 224, 70829800.0, True, False
1786563630.1467116, 42.58400116666667, -83.67839766666667, 0.0, 0.011, 2026, 224, 70830000.0, True, False
1786563630.3256505, 42.58400116666667, -83.67839766666667, 0.0, 0.019, 2026, 224, 70830200.0, True, False
1786563630.530846, 42.58400116666667, -83.67839766666667, 0.0, 0.037, 2026, 224, 70830400.0, True, False
1786563630.7327209, 42.58400116666667, -83.67839783333334, 0.0, 0.03, 2026, 224, 70830600.0, True, False
1786563630.9304855, 42.58400116666667, -83.67839783333334, 0.0, 0.014, 2026, 224, 70830800.0, True, False
1786563631.1386027, 42.584001, -83.67839783333334, 0.0, 0.031, 2026, 224, 70831000.0, True, False
1786563631.334123, 42.584001, -83.67839783333334, 0.0, 0.013, 2026, 224, 70831200.0, True, False
1786563631.5312276, 42.584001, -83.67839783333334, 0.0, 0.019, 2026, 224, 70831400.0, True, False
1786563631.7328022, 42.584001, -83.67839783333334, 0.0, 0.005, 2026, 224, 70831600.0, True, False
1786563631.931512, 42.584001, -83.67839783333334, 0.0, 0.001, 2026, 224, 70831800.0, True, False
1786563632.1495178, 42.584000833333334, -83.678398, 0.0, 0.026, 2026, 224, 70832000.0, True, False
1786563632.33056, 42.584000833333334, -83.678398, 0.0, 0.009, 2026, 224, 70832200.0, True, False
1786563632.5316758, 42.584000833333334, -83.678398, 0.0, 0.028, 2026, 224, 70832400.0, True, False
1786563632.7322683, 42.584000833333334, -83.678398, 0.0, 0.012, 2026, 224, 70832600.0, True, False
1786563632.9263022, 42.584000833333334, -83.678398, 0.0, 0.015, 2026, 224, 70832800.0, True, False
1786563633.1417909, 42.584000833333334, -83.678398, 0.0, 0.003, 2026, 224, 70833000.0, True, False
1786563633.3299594, 42.584000833333334, -83.678398, 0.0, 0.005, 2026, 224, 70833200.0, True, False
1786563633.5305772, 42.58400066666667, -83.678398, 0.0, 0.012, 2026, 224, 70833400.0, True, False
1786563633.733758, 42.58400066666667, -83.678398, 0.0, 0.004, 2026, 224, 70833600.0, True, False
1786563633.9319863, 42.58400066666667, -83.678398, 0.0, 0.032, 2026, 224, 70833800.0, True, False
1786563634.1419845, 42.58400066666667, -83.67839816666667, 0.0, 0.004, 2026, 224, 70834000.0, True, False
1786563634.3315694, 42.58400066666667, -83.67839816666667, 0.0, 0.02, 2026, 224, 70834200.0, True, False
1786563634.5309074, 42.58400066666667, -83.67839816666667, 0.0, 0.005, 2026, 224, 70834400.0, True, False
